,tweet_id,user_id,tweet_lang,tweet_time,source,tweet_text,quote_count,reply_count,retweet_count,tweet_favorite_count,hashtags,short_urls,expanded_urls,user_mentions,in_reply_to_user_id,in_reply_to_user_name,in_reply_to_status_id,retweet_id,retweet_user_id,retweet_user_name,quote_id,quote_user_id,quote_user_name
844,1436567220797132800,1340935098472927232,en,2021-09-11 05:48:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A Tennessee student courageously spoke in front of his school board about his grandmother dying from Covid and a wo… https://t.co/G105TXrLzF,0,0,0,0,,https://t.co/G105TXrLzF,https://twitter.com/i/web/status/1436567220797132800,,,,,,,,,,
845,1436559322234769408,977286934425870337,en,2021-09-11 05:16:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@GregAbbott_TX “Right to choose” Trying to follow the bouncing ball. So, you’re against a woman’s right to choose,… https://t.co/l7cEBYYI3O",0,0,0,0,,https://t.co/l7cEBYYI3O,https://twitter.com/i/web/status/1436559322234769408,90651198,90651198.0,GregAbbott_TX,1.43610482466005e+18,,,,,,
846,1436554876029390848,6842112,en,2021-09-11 04:59:07+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",The exemption is one of three options available under Governor Michelle Lujan Grisham's public health order. https://t.co/OotnAoYhe8,0,0,1,4,,https://t.co/OotnAoYhe8,https://www.koat.com/article/what-qualifies-as-a-religious-exemption-to-new-mexicos-covid-19-vaccine-mandate/37552350?utm_campaign=snd-autopilot,,,,,,,,,,
847,1436546912719568897,43469283,en,2021-09-11 04:27:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#GOPDeathCult. 911 2977 died during the attack, I see the outrage from most Americans but more from GOP towards Mus… https://t.co/AbvOt7IJLH",0,0,0,1,GOPDeathCult,https://t.co/AbvOt7IJLH,https://twitter.com/i/web/status/1436546912719568897,,,,,,,,,,
848,1436544702937907200,22528423,en,2021-09-11 04:18:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",France bans unvaccinated American travelers https://t.co/CGKEcy2ybY via @CNNTravel one word wow!!!!!!,0,0,0,0,,https://t.co/CGKEcy2ybY,https://www.cnn.com/travel/article/france-us-travelers-restriction-covid/index.html,174377718,,,,,,,,,
849,1436543655511273473,1395431164643614722,en,2021-09-11 04:14:31+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DaxGigandet When a vax refuser infects someone that then dies of Covid, the refuser should be prosecuted for mansl… https://t.co/kGOCXr9OO9",0,0,0,3,,https://t.co/kGOCXr9OO9,https://twitter.com/i/web/status/1436543655511273473,874106117886005249,8.741061178860052e+17,DaxGigandet,1.436542766276825e+18,,,,,,
850,1436542421366558720,1246279306575138816,en,2021-09-11 04:09:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Blazin_tweek @GovBillLee Sweden by the way is only 57% vaccinated. And no mandates. 
Stats showing zero daily covi… https://t.co/w7W473YOML",0,0,0,0,,https://t.co/w7W473YOML,https://twitter.com/i/web/status/1436542421366558720,539581172;1084924525232513025,539581172.0,Blazin_tweek,1.4365263326960108e+18,,,,,,
851,1436539651385298951,416735943,en,2021-09-11 03:58:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@W7ENK @B52Malmet From Covid ? Impossible. Surely he’s vaccinated. Just wants a bunch of people to die unvaccinated. Goals.,0,0,1,4,,,,246151615;2876041031,246151615.0,W7ENK,1.4365374190382203e+18,,,,,,
852,1436537021565063174,1024402538441797632,en,2021-09-11 03:48:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@krqe My grandmother died from covid and our hearts are so broken. 💔 Shame on these people!,0,0,0,2,,,,16957784,16957784.0,krqe,1.4363405874316984e+18,,,,,,
853,1436535599503224840,235697252,en,2021-09-11 03:42:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Watching another 9/11 documentary. We came together as one nation to grieve and fight a common enemy, Al Qaeda. Now… https://t.co/T8F9wWpiWx",0,0,0,0,,https://t.co/T8F9wWpiWx,https://twitter.com/i/web/status/1436535599503224840,,,,,,,,,,
854,1436535260871753728,633175973,en,2021-09-11 03:41:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Chuck70719271 @thehill That isn't accurate. You can't get COVID more than once and the vaccine is still recommended.,0,0,0,0,,,,1052513265174159360;1917731,1.0525132651741594e+18,Chuck70719271,1.4365348217575342e+18,,,,,,
855,1436534983045173250,226384490,en,2021-09-11 03:40:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CNN Ivermectin cures covid but big pharma and our coporatacracy are actively suppressing it.,0,0,0,0,,,,759251,759251.0,CNN,1.4365176329209283e+18,,,,,,
856,1436533586744676358,633175973,en,2021-09-11 03:34:31+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@orrell_b It does, but I'm glad he made the hard decision to get us vaccinated as a nation. In the last week, a dea… https://t.co/IMumFFOK7N",0,0,0,1,,https://t.co/IMumFFOK7N,https://twitter.com/i/web/status/1436533586744676358,788387953,788387953.0,orrell_b,1.4364791178477937e+18,,,,,,
857,1436533445052624899,2227134566,en,2021-09-11 03:33:57+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Jessicam6946 Aunt almost died from Covid in April. Diagnosed with Acute Respiratory Failure, only thing that saved… https://t.co/ejo6NuagWJ",0,0,0,2,,https://t.co/ejo6NuagWJ,https://twitter.com/i/web/status/1436533445052624899,945693405694357504,9.456934056943575e+17,Jessicam6946,1.436517498724266e+18,,,,,,
858,1436532839642660864,82121358,en,2021-09-11 03:31:33+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rodgers_jeff @Alicia_Smith19 covid deaths are preventable, stupid.",0,0,0,0,,,,368106167;2319141767,368106167.0,rodgers_jeff,1.4365195901299794e+18,,,,,,
859,1436532779609587714,82121358,en,2021-09-11 03:31:18+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@eta1342 @Alicia_Smith19 covid deaths are preventable, stupid.",0,0,0,0,,,,389710599;2319141767,389710599.0,eta1342,1.4365317690089226e+18,,,,,,
860,1436526722963234819,2227134566,en,2021-09-11 03:07:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ReportsDaNews This is why they should be put at the back of the line when they get Covid and run to the nearest ho… https://t.co/k1BUDLn2yp,0,0,0,3,,https://t.co/k1BUDLn2yp,https://twitter.com/i/web/status/1436526722963234819,1197209917972762625,1.1972099179727626e+18,ReportsDaNews,1.4363586910417838e+18,,,,,,
861,1436524721227501576,1279246152936742912,en,2021-09-11 02:59:17+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",As Gov. DeSantis said in a fund-raising email that Mr. Biden had “declared war” on the rule of law and millions of… https://t.co/oHpl4qV1V2,0,0,1,0,,https://t.co/oHpl4qV1V2,https://twitter.com/i/web/status/1436524721227501576,,,,,,,,,,
862,1436522595965300743,916036448,en,2021-09-11 02:50:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TerpTard @bryanbehar @jaketapper The anti-virus isn't supposed to cure Covid, it's to stop you catching it and red… https://t.co/vDU7zsbdj2",0,0,0,0,,https://t.co/vDU7zsbdj2,https://twitter.com/i/web/status/1436522595965300743,1372648980589469700;1612067526;14529929,1.3726489805894697e+18,TerpTard,1.436441652860756e+18,,,,,,
863,1436522351487762436,1398356837347610628,en,2021-09-11 02:49:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CrytoKeeper_XRP @EmeraldRobinson It's absolutely not a HIPAA violation, try checking your facts before posting mis… https://t.co/vgzW92Yyei",0,0,0,2,,https://t.co/vgzW92Yyei,https://twitter.com/i/web/status/1436522351487762436,1383831457970356239;3932768472,1.3838314579703562e+18,CrytoKeeper_XRP,1.4364322669521592e+18,,,,,,
864,1436522057563525120,1398356837347610628,en,2021-09-11 02:48:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheKannonKrew @EmeraldRobinson It absolutely is not a violation to ask. That's not what HIPAA (which you don't kno… https://t.co/mtVULpaqXV,0,0,0,0,,https://t.co/mtVULpaqXV,https://twitter.com/i/web/status/1436522057563525120,715637853913358336;3932768472,7.156378539133583e+17,TheKannonKrew,1.4364524673491968e+18,,,,,,
865,1436521544424034305,16957784,en,2021-09-11 02:46:40+00:00,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FDA may authorize COVID-19 vaccine for kids based on two months of safety data https://t.co/Vra5RT73Qa,0,0,0,6,,https://t.co/Vra5RT73Qa,https://trib.al/EIt1kDv,,,,,,,,,,
866,1436519302799134724,82121358,und,2021-09-11 02:37:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TJS18Alpha @Alicia_Smith19 https://t.co/D3NJnoojQZ,0,0,0,0,,https://t.co/D3NJnoojQZ,https://www.cnn.com/2021/09/01/us/us-covid-kids-data/index.html,4582291589;2319141767,4582291589.0,TJS18Alpha,1.4364127970768404e+18,,,,,,
867,1436519249359507459,82121358,und,2021-09-11 02:37:32+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Drakken25849076 @Alicia_Smith19 https://t.co/D3NJnoojQZ,0,0,0,0,,https://t.co/D3NJnoojQZ,https://www.cnn.com/2021/09/01/us/us-covid-kids-data/index.html,1321932273453834241;2319141767,1.3219322734538342e+18,Drakken25849076,1.4364085079983514e+18,,,,,,
868,1436515827931488262,916036448,en,2021-09-11 02:23:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#RatherBeVaccinated and everyone else so there be a hospital bed for me now. Really dislike being sent home alone w… https://t.co/Q2oawpl2V6,0,0,1,6,RatherBeVaccinated,https://t.co/Q2oawpl2V6,https://twitter.com/i/web/status/1436515827931488262,,,,,,,,,,
869,1436513390378172416,116928727,en,2021-09-11 02:14:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@baecontacoh Virtually every American has vaccines &amp; the Catholic Church greenlighted Covid vax. It’s a weird polit… https://t.co/cS6yN4KkaE,0,0,0,3,,https://t.co/cS6yN4KkaE,https://twitter.com/i/web/status/1436513390378172416,1108183759088541696,1.1081837590885417e+18,baecontacoh,1.4363762170416046e+18,,,,,,
870,1436509426081484801,29051694,en,2021-09-11 01:58:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Get vaccinated or die. https://t.co/j36WN6iv0o,0,0,0,0,,https://t.co/j36WN6iv0o,https://www.washingtonpost.com/health/2021/09/10/moderna-most-effective-covid-vaccine-studies/?utm_campaign=wp_main&utm_medium=social&utm_source=facebook&fbclid=IwAR2Pahskj3kf1R5CDEmN70UJ56w6jdu5wUNLIx_Y97foAlPfzs8eJ9z_xa4,,,,,,,,,,
871,1436501684277035015,945515294306398208,en,2021-09-11 01:27:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",So now anti-vaxxers are telling people that there's more vaccine deaths than covid deaths. Unbelievable the stupidity in this country.,0,0,0,0,,,,,,,,,,,,,
872,1436497300214276096,1187012796484964353,en,2021-09-11 01:10:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Joe Biden how many agents have died at the border I believe it's 57 because they got covid from a million-and-a-hal… https://t.co/4bpsdMLvHP,0,0,0,1,,https://t.co/4bpsdMLvHP,https://twitter.com/i/web/status/1436497300214276096,,,,,,,,,,
873,1436495432050364417,269890065,en,2021-09-11 01:02:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SenJohnKennedy What if COVID killed everyone under 15, would the rules change then?",0,0,0,0,,,,816683274076614656,8.166832740766147e+17,SenJohnKennedy,1.436418087788499e+18,,,,,,
874,1436494591188889606,15203873,en,2021-09-11 00:59:33+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mama's Don't let your babies grow up to be heart patients...Teenage boys more at risk from vaccines than Covid https://t.co/dHVp6a7FCb,0,0,0,2,,https://t.co/dHVp6a7FCb,https://www.telegraph.co.uk/news/2021/09/09/teenage-boys-risk-vaccines-covid/,,,,,,,,,,
875,1436494210492887043,18956495,en,2021-09-11 00:58:03+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JustMe43963414 Correct. But that matches what I was already saying -- 93% of the deaths list COVID-19 as the under… https://t.co/o1z4eViTGL,0,0,0,0,,https://t.co/o1z4eViTGL,https://twitter.com/i/web/status/1436494210492887043,1292897752318226433,1.2928977523182264e+18,JustMe43963414,1.4364872390352814e+18,,,,,,
876,1436494001666867201,108839141,en,2021-09-11 00:57:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","After 43 hospitals turn away Alabama man who needed ICU bed, obituary urges COVID vaccines https://t.co/THUMPGdPDU via @mgmadvertiser",0,0,1,0,,https://t.co/THUMPGdPDU,https://www.montgomeryadvertiser.com/story/news/local/2021/09/10/cullman-al-man-dies-hospitals-full-icus-turn-away-covid/8272754002/,20477029,,,,,,,,,
877,1436492080176529409,22333266,en,2021-09-11 00:49:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ZeroCOVID4Ever Truth is we’re all gonna die from Covid. Enjoy your last day is why we have them,0,0,0,0,,,,1424090819024375811,1.4240908190243758e+18,ZeroCOVID4Ever,1.4364684879548293e+18,,,,,,
878,1436491447751086081,15208020,en,2021-09-11 00:47:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CDC finds unvaccinated people are 11 times more likely to die of COVID https://t.co/J4y4CnvEGq,0,0,0,1,,https://t.co/J4y4CnvEGq,https://www.pbs.org/newshour/health/cdc-finds-unvaccinated-people-are-11-times-more-likely-to-die-of-covid,,,,,,,,,,
879,1436489419674947587,2225484343,en,2021-09-11 00:39:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@314UXHolly @kazweida @CanGal_39 It's not, though! Mormons are urged to wear face masks and get vaccinated.  https://t.co/W8DY0WUzO8",0,0,0,2,,https://t.co/W8DY0WUzO8,https://newsroom.churchofjesuschrist.org/article/first-presidency-message-covid-19-august-2021,1153810873024221184;1130042420;124878802,1.1538108730242212e+18,314UXHolly,1.436481938571907e+18,,,,,,
880,1436489267224608769,895301122465742848,en,2021-09-11 00:38:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","If a politician opposes abortion laws but supports covid mandates, they don't care about your freedom.

If a politi… https://t.co/C4fhojDNP2",0,0,0,0,,https://t.co/C4fhojDNP2,https://twitter.com/i/web/status/1436489267224608769,,,,,,,,,,
881,1436487477041238058,6842112,en,2021-09-11 00:31:17+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",COVID-19 hospitalizations leveling off at New Mexico hospitals https://t.co/qk52Q4C5IB,0,0,1,6,,https://t.co/qk52Q4C5IB,https://www.koat.com/article/covid-19-hospitalizations-leveling-off-at-new-mexico-hospitals/37550473?utm_campaign=snd-autopilot,,,,,,,,,,
882,1436485628124925969,117939289,en,2021-09-11 00:23:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@yatesinvesting She was in the hospital already this year with rsv and if she had gotten covid at the same time she… https://t.co/1lz1zJgUc5,0,0,0,0,,https://t.co/1lz1zJgUc5,https://twitter.com/i/web/status/1436485628124925969,1118235493030866944,117939289.0,omgimabagel,1.4364851962877747e+18,,,,,,
883,1436485180865200135,238589876,en,2021-09-11 00:22:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The brewery I'm at has a contact tracing form on their website &amp; when we arrived in NM I received a notification on… https://t.co/3ioPtegBuL,0,0,0,2,,https://t.co/3ioPtegBuL,https://twitter.com/i/web/status/1436485180865200135,,,,,,,,,,
884,1436484787317870602,2448077035,en,2021-09-11 00:20:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Three family members with COVID-19. 

All fully vaccinated. 

2 recovered from the acute infection phase &amp; 1 in it.… https://t.co/1otxqAcsMC",0,0,2,34,,https://t.co/1otxqAcsMC,https://twitter.com/i/web/status/1436484787317870602,,,,,,,,,,
885,1436483683448459275,6842112,en,2021-09-11 00:16:13+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",United Airlines workers with religious objections to COVID-19 vaccine placed on unpaid leave https://t.co/GtY9E5BIEI,0,0,0,6,,https://t.co/GtY9E5BIEI,https://www.koat.com/article/united-airlines-workers-religious-objection-to-vaccine-placed-on-unpaid-leave/37548002?utm_campaign=snd-autopilot,,,,,,,,,,
886,1436480701247811586,895301122465742848,en,2021-09-11 00:04:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any business, corporation, or government agency that complies with Bidens Covid decree is enabling the authoritaria… https://t.co/yu9F00YDqH",0,0,0,0,,https://t.co/yu9F00YDqH,https://twitter.com/i/web/status/1436480701247811586,,,,,,,,,,
887,1436479943353929728,707766407061069824,en,2021-09-11 00:01:21+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@robreiner Yes I'm so tired of the BS already! If you can't see there is climate change then your blind ignort plai… https://t.co/lQZqfdnPgj,0,0,0,2,,https://t.co/lQZqfdnPgj,https://twitter.com/i/web/status/1436479943353929728,738080573365702657,7.380805733657027e+17,robreiner,1.436469704416129e+18,,,,,,
888,1436478016989900802,1222157494656688129,en,2021-09-10 23:53:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yeah, well you're not making that decision, and you don't have the right to take away my life with your virus sprea… https://t.co/AGvBOuGZo4 @funder @DanCrenshawTX Free people can make that decision on their own, we do not need some tools to tell us what to do!",0,0,3,7,,https://t.co/AGvBOuGZo4,https://twitter.com/i/web/status/1436478016989900802,14247236;930552552302792705,,,,,,,1.4364423042948342e+18,820880550.0,GregInLI
889,1436477670561239041,466108589,en,2021-09-10 23:52:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BillOReilly And most people would not test if they think they just have a sinus infection or a cold. That's realit… https://t.co/G1lHdNChpx,0,0,0,1,,https://t.co/G1lHdNChpx,https://twitter.com/i/web/status/1436477670561239041,23970102,466108589.0,AnnMrTorr,1.436476814453457e+18,,,,,,
890,1436477151138639875,45761740,en,2021-09-10 23:50:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jkfecke @EnriqueGMas1 Super Serum was just the earliest and most experimental COVID vaccine.,0,0,0,3,,,,14098607;1140330592854335488,14098607.0,jkfecke,1.4363598653923246e+18,,,,,,
891,1436476814453456896,466108589,en,2021-09-10 23:48:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BillOReilly Are you aware of people getting Covid who have had the vaccine. Because symptoms are so mild like with… https://t.co/Dyv6hPmWVN,0,0,0,0,,https://t.co/Dyv6hPmWVN,https://twitter.com/i/web/status/1436476814453456896,23970102,23970102.0,BillOReilly,1.4363165808713482e+18,,,,,,
892,1436476644886122497,31000895,en,2021-09-10 23:48:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mandatory vaccines…
when you send your loved one to the hospital covid free and they come back with covid , would y… https://t.co/vbg86zNdrz",0,0,0,6,,https://t.co/vbg86zNdrz,https://twitter.com/i/web/status/1436476644886122497,,,,,,,,,,
893,1436472647563587584,396738017,tr,2021-09-10 23:32:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@huseyinbozan O hatta kim s2er covid’i yaw afedersin.,0,0,0,0,,,,273973205,273973205.0,huseyinbozan,1.436470487526355e+18,,,,,,
894,1436470612071829506,165850239,en,2021-09-10 23:24:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It upsets me to hear right wing arguments thats say libs are overreacting to Covid because 98% of people who get it… https://t.co/5J3CvHFakz,0,0,0,0,,https://t.co/5J3CvHFakz,https://twitter.com/i/web/status/1436470612071829506,,,,,,,,,,
895,1436468322514583554,1395439422913478656,en,2021-09-10 23:15:11+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sarah_469 @gpattwx @Fnurgg @diana2dlz @BiggieStelz @ItsMelKay @POTUS Ban eating bats before a vaccine mandate,If b… https://t.co/MnpsOLIbId",0,0,0,0,,https://t.co/MnpsOLIbId,https://twitter.com/i/web/status/1436468322514583554,17183727;1244077073083314176;2153435090;1297003221009997825;1429436255163535363;1228311795942744064;1349149096909668363,17183727.0,sarah_469,1.4364677457476076e+18,,,,,,
896,1436468269326557186,1007788694244212737,en,2021-09-10 23:14:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mckaydan We have almost a murder a day ABQ, and it gets 1/10th the coverage as flawed COVID death reports. Why is… https://t.co/il0r7KI79f",0,0,1,3,,https://t.co/il0r7KI79f,https://twitter.com/i/web/status/1436468269326557186,18956495,18956495.0,mckaydan,1.4364448258180547e+18,,,,,,
897,1436467986785718272,76464748,en,2021-09-10 23:13:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Feeling under the weather hopefully it's not le Covid,0,0,0,0,,,,,,,,,,,,,
898,1436466773612695552,289434446,en,2021-09-10 23:09:01+00:00,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Sweetgreen co-founder and CEO apologizes for comments on COVID and obesity - https://t.co/QCyXWP5lSU #restaurants… https://t.co/ajxVuMQ24S,0,0,0,0,restaurants,https://t.co/QCyXWP5lSU;https://t.co/ajxVuMQ24S,https://buff.ly/3jR6AJs;https://twitter.com/i/web/status/1436466773612695552,,,,,,,,,,
899,1436464731607289856,890690353178619904,en,2021-09-10 23:00:54+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@haussamen Your continuing tweets make me hope your covid experience is mild.,0,0,0,11,,,,19055721,19055721.0,haussamen,1.436460555800232e+18,,,,,,
900,1436464176298295296,982638478331645952,en,2021-09-10 22:58:42+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@smc429 As long as they can keep Covid going the economy cannot fully recover. They can then try to blame Biden for… https://t.co/OIuB9kPc3N,0,0,0,1,,https://t.co/OIuB9kPc3N,https://twitter.com/i/web/status/1436464176298295296,23554832,23554832.0,smc429,1.4364370993479885e+18,,,,,,
901,1436462853213593600,881164735,en,2021-09-10 22:53:27+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MartinHeinrich @SenatorLujan @GovMLG  Let Covid illegals in and throw more Americans out of work. #nmpol https://t.co/CAVFEYzMtg DOOCY: Vaccines are required for ""people at a business with more than 100 people. It is not a requirement for migra… https://t.co/S9gju64437",0,0,0,0,nmpol,https://t.co/CAVFEYzMtg;https://t.co/S9gju64437,https://twitter.com/DailyCaller/status/1436411836430262273;https://twitter.com/i/web/status/1436411836430262273,1099199839;19318314;1070083706822438912,1099199839.0,MartinHeinrich,,,,,1.4364118364302623e+18,39308549.0,DailyCaller
902,1436462682626875392,916036448,en,2021-09-10 22:52:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","885 new cases, 20 more New Mexicans dead from Covid today. Is that enough to persuade you to get the damn shot yet? 
https://t.co/MU9SNOBZR6",0,0,1,1,,https://t.co/MU9SNOBZR6,https://koat.com/article/coronavirus-new-mexico-cases-covid-19-1631310230/37550172,,,,,,,,,,
903,1436461366173323266,18956495,en,2021-09-10 22:47:32+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@NMcity2country Age and whether a person had underlying conditions are listed here: https://t.co/Dd8f85T0wv,0,0,0,3,,https://t.co/Dd8f85T0wv,https://cv.nmhealth.org/2021/09/10/new-mexico-covid-19-update-885-new-cases-totaling-239886/,1232334864755478528,1.2323348647554785e+18,NMcity2country,1.436458176061182e+18,,,,,,
904,1436460913280765953,890690353178619904,en,2021-09-10 22:45:44+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@gwschmedes There are so few risks with the covid vaccines for the 12-&amp;-up crowd that is ridiculous not to get the… https://t.co/Fu3N4XtdnS,0,0,0,2,,https://t.co/Fu3N4XtdnS,https://twitter.com/i/web/status/1436460913280765953,799735015793979393,7.997350157939794e+17,gwschmedes,1.436376661423915e+18,,,,,,
905,1436460708498083850,36169920,en,2021-09-10 22:44:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jnuttsdotcom @MHugo2099 @calisun2009 @medicinalmeat @pattonoswalt Oh goodness the flu excuse🤦.. you realize that t… https://t.co/zGRBBacAZV,0,0,0,2,,https://t.co/zGRBBacAZV,https://twitter.com/i/web/status/1436460708498083850,721081247787655169;1412627175228989442;41773945;1374729665538048004;139162440,7.210812477876552e+17,jnuttsdotcom,1.4364574041793618e+18,,,,,,
906,1436460683588083714,468854568,en,2021-09-10 22:44:49+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ZubyMusic 83% of covid patients who are hospitalized had a vitamin d deficiency.,0,0,0,0,,,,57441414,57441414.0,ZubyMusic,1.4360982900938056e+18,,,,,,
907,1436460609919336451,916036448,en,2021-09-10 22:44:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1 person is dead and another in ICU fighting for their lives after taking animal wormer Ivermectin. 

You're not an… https://t.co/cbYMxUOrUb",0,0,0,1,,https://t.co/cbYMxUOrUb,https://twitter.com/i/web/status/1436460609919336451,,,,,,,,,,
908,1436458927374229506,707766407061069824,en,2021-09-10 22:37:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@politvidchannel American  ppl need to wake up. It's not just America that has covid problems it's a global problem… https://t.co/SH1YtwidvD,0,0,0,3,,https://t.co/SH1YtwidvD,https://twitter.com/i/web/status/1436458927374229506,4878610324,4878610324.0,politvidchannel,1.4363069279489516e+18,,,,,,
909,1436458785787183105,823824708189691904,en,2021-09-10 22:37:17+00:00,"<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | スマートニュース</a>",Alarm fatigue is high these days. #icu #icurn #criticalcare #rn #nurse #covid #covid19 #vaccinessavelives https://t.co/Mxpa9iaGgN #SmartNews,0,0,0,0,icu;icurn;criticalcare;rn;nurse;covid;covid19;vaccinessavelives;SmartNews,https://t.co/Mxpa9iaGgN,https://www.tiktok.com/@nurse_sushi/video/6998078138420890886?lang=en&is_copy_url=0&is_from_webapp=v1&sender_device=pc&sender_web_id=69763445441508490306344544150849030,,,,,,,,,,
